call_prices,put_prices20.990049,0.000000
0.046399,80.336574
18.470296,8.716862
15.770546,10.991632
9.424476,19.569123
7.838830,22.957997
6.482379,26.576066
5.331452,30.399660
4.362370,34.405097
3.552226,38.569474
2.879464,42.871231
1.194968,61.084816
104.503383,0.000606
99.556568,0.002371
89.677160,0.020124
75.000903,0.189607
70.199473,0.336757
65.474994,0.560859
60.849826,0.884271
56.347038,1.330063
51.989205,1.920810
47.797292,2.677477
43.789744,3.618510
39.981822,4.759168
36.385196,6.111122
29.853851,9.476938
26.924159,11.495826
24.216388,13.736635
21.725518,16.194346
19.444302,18.861710
17.363720,21.729708
15.473429,24.787998
13.762168,28.025317
12.218119,31.429848
10.829223,34.989533
9.583435,38.692325
8.468936,42.526406
7.474296,46.480346
6.588595,50.543226
5.801511,54.704722
4.485190,63.285561
3.456184,72.153716
2.656196,81.250888
2.037082,90.528935
76.452422,0.992993
7.231760,83.838843
43.401979,0.000000
38.402226,0.000000
35.902350,0.000000
33.402474,0.000000
28.402721,0.000000
27.402770,0.000000
24.402919,0.000000
23.402968,0.000000
22.403018,0.000000
19.403166,0.000000
18.403216,0.000000
17.403265,0.000000
16.403315,0.000000
15.903339,0.000000
15.403364,0.000000
14.403414,0.000000
13.403463,0.000000
12.403513,-0.000000
11.903537,0.000000
11.403562,0.000000
10.903587,0.000000
10.403611,0.000000
9.903636,0.000000
9.403661,0.000000
8.903686,0.000000
8.403710,0.000000
7.903735,0.000000
7.403760,0.000000
6.903785,0.000000
6.403809,0.000000
5.903834,0.000000
5.403860,0.000001
4.903886,0.000002
4.403914,0.000006
3.903948,0.000015
3.403995,0.000037
2.904070,0.000087
2.404206,0.000199
1.904467,0.000435
1.404975,0.000919
0.905953,0.001872
0.407789,0.003683
-0.088866,0.007003
-0.582969,0.012876
-1.072908,0.022911
-1.556308,0.039486
-2.029807,0.065963
-2.488852,0.106894
-2.927553,0.168168
-3.338644,0.257051
-3.713601,0.382070
-4.042966,0.552681
-4.316889,0.778733
-4.525877,1.069720
-4.661677,1.433895
-4.718214,1.877333
-4.692435,2.403088
-4.584947,3.010551
-4.147002,4.448446
-3.836803,5.258620
-3.484043,6.111356
-2.713857,7.881493
-1.957421,9.637879
-1.306404,11.288847
-0.806695,12.788507
-0.615748,13.479428
-0.461025,14.134126
-0.244023,15.351079
-0.119745,16.475308
-0.054542,17.540462
-0.023090,18.571863
-0.009099,19.585805
-0.003343,20.591512
-0.001147,21.593659
-0.000368,22.594388
-0.000111,23.594596
-0.000002,26.594556
-0.000000,31.594311
-0.000000,36.594063
0.000000,41.593816
0.000000,46.593569
0.000000,51.593321
43.408724,0.000000
38.409814,0.000000
33.410905,0.000000
28.411995,0.000000
23.413086,0.000000
18.414178,0.000002
15.414876,0.000046
14.415167,0.000119
13.415559,0.000292
12.416167,0.000682
11.417217,0.001514
10.419128,0.003207
9.920618,0.004588
9.422631,0.006492
8.428940,0.012583
7.439975,0.023400
6.458612,0.041819
5.488963,0.071952
4.536612,0.119382
4.069113,0.151774
3.608775,0.191327
3.156757,0.239201
2.714313,0.296647
2.282775,0.365000
1.863544,0.445660
1.458068,0.540076
1.067822,0.649720
0.694279,0.776069
0.338887,0.920567
0.003033,1.084604
-0.311980,1.269483
-0.604967,1.476386
-0.874893,1.706351
-1.120893,1.960242
-1.342303,2.238723
-1.538674,2.542243
-1.709790,2.871018
-1.855677,3.225021
-1.976608,3.603981
-2.073099,4.007381
-2.145902,4.434469
-2.195992,4.884270
-2.224548,5.355605
-2.232930,5.847115
-2.222652,6.357283
-2.195355,6.884472
-2.152771,7.426946
-2.096696,7.982912
-1.865734,9.713547
-1.677169,10.901894
-1.476053,12.102792
-1.273324,13.305303
-1.077732,14.500676
-0.895726,15.682465
-0.276487,21.300614
-0.058848,26.517162
-0.009080,31.565839
-0.001058,36.572771
-0.000096,41.572642
-0.000007,46.571641
43.415466,0.000000
38.417399,0.000000
33.419333,0.000000
28.421266,0.000000
23.423215,0.000016
18.425867,0.000735
15.431053,0.004761
14.435002,0.008323
13.441188,0.014122
12.450741,0.023288
11.465208,0.037368
10.486642,0.058416
10.000770,0.072351
9.517678,0.089065
9.037794,0.108988
8.561590,0.132591
8.089580,0.160388
7.622319,0.192933
7.160400,0.230821
6.704455,0.274682
6.255147,0.325181
5.813171,0.383012
5.379244,0.448891
4.954102,0.523556
4.538493,0.607754
4.133169,0.702237
3.738879,0.807753
3.356359,0.925039
2.986325,1.054812
2.629464,1.197758
2.286425,1.354526
1.957812,1.525720
1.644173,1.711887
1.345996,1.913516
1.063698,2.131025
0.797624,2.364758
0.548040,2.614980
0.315126,2.881873
0.098979,3.165533
-0.100394,3.465967
-0.449221,4.116754
-0.733024,4.832563
-0.954776,5.610425
-1.118602,6.446213
-1.229583,7.334845
-1.293518,8.270523
-1.305501,10.257767
-1.266450,11.296431
-1.205699,12.356795
-1.129009,13.433098
-1.041582,14.520139
-0.947970,15.613365
-0.498070,21.061331
-0.206549,26.350918
-0.070680,31.484854
-0.020562,36.533039
-0.005203,41.546466
38.424987,0.000000
33.427764,0.000000
28.430556,0.000016
23.433852,0.000535
18.444459,0.008366
15.469841,0.032082
13.996923,0.058331
13.509342,0.070472
12.540795,0.101370
12.060422,0.120720
11.583085,0.143105
11.109140,0.168882
10.638967,0.198432
10.172969,0.232156
9.711567,0.270476
9.255204,0.313835
8.804338,0.362692
8.359444,0.417520
7.921006,0.478805
7.489519,0.547040
7.065482,0.622726
6.649397,0.706363
6.241762,0.798451
5.843073,0.899483
5.453811,1.009944
5.074447,1.130303
4.705433,1.261011
4.347198,1.402499
4.000147,1.555169
3.664653,1.719398
3.341058,1.895525
3.029667,2.083857
2.730749,2.284661
2.444527,2.498161
2.171184,2.724541
1.663642,3.216443
1.208666,3.760912
1.000856,4.052825
0.806055,4.357746
0.624121,4.675534
0.454873,5.006009
0.298086,5.348944
-0.100335,6.449691
-0.309411,7.240058
-0.476977,8.071938
-0.606610,8.941749
-0.767421,10.779827
-0.806464,11.740230
-0.823108,12.723030
-0.821062,13.724520
-0.803814,14.741213
-0.774579,15.769894
-0.538810,21.002886
-0.302711,26.236208
-0.145593,31.390551
-0.061866,36.471500
43.428951,0.000000
40.930761,0.000000
38.432570,0.000000
35.934380,0.000001
33.436196,0.000007
28.440043,0.000235
23.447132,0.003705
18.479184,0.032139
16.027664,0.078808
13.624722,0.174057
11.302652,0.350178
9.102526,0.648242
7.070298,1.114205
5.250628,1.792725
3.679866,2.720154
2.380060,3.918538
1.355538,5.392207
0.592815,7.127675
0.063542,9.096593
-0.270529,11.260712
-0.522204,16.005418
-0.470714,21.053289
-0.326952,26.193433
-0.194198,31.322567
-0.103006,36.410140
-0.049986,41.459542
-0.022549,46.483360
43.434728,0.000000
28.448816,0.001065
23.463057,0.010965
18.525283,0.068850
13.753261,0.292487
9.787744,0.823063
9.376178,0.911063
8.971546,1.005997
8.574144,1.108161
8.184258,1.217841
7.802164,1.335313
7.428127,1.460842
7.062399,1.594680
6.705218,1.737064
6.356805,1.888217
6.017364,2.048342
5.687083,2.217627
5.366129,2.396239
5.054649,2.584325
4.752770,2.782012
4.460598,2.989405
4.178216,3.206589
3.905686,3.433625
3.643048,3.670553
3.390318,3.917389
3.147493,4.174130
2.914545,4.440748
2.691426,4.717195
2.478068,5.003403
2.274381,5.299282
2.080257,5.604723
1.895567,5.919599
1.720167,6.243765
1.553894,6.577059
1.107992,7.629854
0.852735,8.373729
0.628933,9.149059
0.434582,9.953839
0.125771,11.643292
0.006973,12.523626
-0.090983,13.424801
-0.170225,14.344691
-0.280733,16.232447
-0.361333,21.147506
-0.301250,26.203247
-0.207461,31.292696
-0.126671,36.369145
-0.070850,41.420624
-0.036997,46.450136
13.927373,0.454804
10.498580,1.021863
10.096454,1.119220
9.701039,1.223286
9.312565,1.334294
8.931255,1.452466
8.190970,1.711144
7.832387,1.852042
6.804965,2.323065
6.161753,2.678817
5.853028,2.869573
5.553013,3.069040
5.261779,3.277288
4.979383,3.494373
4.705861,3.720333
4.441237,3.955190
4.185514,4.198949
3.938682,4.451599
3.700713,4.713112
3.471565,4.983445
3.251177,5.262539
3.039477,5.550320
2.836376,5.846702
2.641774,6.151581
2.455554,6.464842
2.277590,6.786360
1.645348,8.152045
0.558788,12.060301
0.012126,16.508455
-0.197715,21.293431
80.404193,0.000000
78.406988,0.000000
75.411181,0.000000
73.413977,0.000000
70.418170,0.000000
68.420965,0.000000
65.425158,0.000000
63.427953,0.000000
60.432146,0.000000
58.434942,0.000000
55.439135,0.000000
53.441930,0.000000
51.444725,0.000000
48.448919,0.000000
46.451715,0.000001
43.455919,0.000012
41.458748,0.000045
38.463161,0.000266
36.466442,0.000751
33.472885,0.003002
30.981651,0.008273
28.497290,0.020418
26.026095,0.045729
23.577865,0.094004
21.166485,0.179130
18.809978,0.319129
16.529865,0.535523
14.349846,0.852009
12.293950,1.292619
10.384463,1.879638
8.639962,2.631643
7.073760,3.561946
5.692962,4.677655
4.498223,5.979421
3.484132,7.461836
2.640118,9.114328
1.951667,10.922383
1.401672,12.868894
0.971747,14.935474
0.643377,17.103610
0.221866,21.675111
0.015026,26.461283
-0.067860,31.371408
-0.086938,36.345341
-0.078087,41.347205
-0.060455,46.357848
-0.042926,51.368388
-0.028745,56.375581
38.508942,0.008171
36.025286,0.018917
33.551983,0.040016
28.665987,0.142823
23.934101,0.399741
19.470975,0.925417
15.400865,1.844111
13.547487,2.485135
11.828849,3.260898
10.251338,4.177788
8.818047,5.238900
7.528862,6.444116
6.380731,7.790386
5.368084,9.272141
4.483325,10.881784
3.717361,12.610222
3.060119,14.447381
2.029364,18.405429
1.307124,22.671992
0.816736,27.170408
0.493760,31.836235
0.287380,36.618659
0.159548,41.479630
0.082991,46.391876
68.443684,0.000000
65.452421,0.000000
63.458246,0.000000
60.466983,0.000000
58.472809,0.000002
53.487429,0.000060
48.502789,0.000859
45.513760,0.003093
43.523052,0.006561
40.543053,0.017825
38.563285,0.032233
36.592245,0.055368
33.660192,0.114578
31.249265,0.196370
28.879335,0.319159
26.562536,0.495079
24.311706,0.736969
22.139733,1.057716
20.058884,1.469586
18.080196,1.983616
16.212971,2.609111
14.464425,3.353285
12.839483,4.221062
11.340729,5.215027
9.968483,6.335501
8.720996,7.580733
7.594704,8.947160
6.584537,10.429713
5.684247,12.022142
4.886726,13.717340
4.184312,15.507645
3.569054,17.385107
3.032952,19.341724
2.167040,23.461250
1.527732,27.807381
1.063562,32.328650
0.731642,36.982168
0.497573,41.733538
0.334617,46.556020
0.222523,51.429365
0.146290,56.338570
43.564057,0.020669
38.639634,0.078323
33.807174,0.227940
29.140766,0.543609
24.727164,1.112083
20.650419,2.017415
18.760258,2.618292
16.977508,3.326580
15.306395,4.146505
13.749321,5.080469
12.306933,6.129120
10.978261,7.291487
9.760905,8.565168
8.651247,9.946549
7.644686,11.431026
6.735861,13.013239
5.918869,14.687286
5.187466,16.446921
4.535236,18.285730
3.955744,20.197275
2.989839,24.213447
2.241905,28.447590
1.669181,32.856943
1.234916,37.404754
0.908476,42.060391
0.664956,46.798947
0.484511,51.600579
63.501951,0.000032
60.517425,0.000218
58.528033,0.000634
53.558305,0.005426
48.605652,0.027293
45.653701,0.060055
43.699596,0.095758
40.798084,0.178957
38.889414,0.260096
37.006393,0.366883
34.239946,0.585148
31.997632,0.830094
29.821789,1.141511
27.720298,1.527280
25.700113,1.994356
23.767082,2.548584
21.925829,3.194592
20.179716,3.935738
18.530844,4.774127
16.980119,5.710662
15.527337,6.745140
14.171303,7.876366
12.909962,9.102286
11.740534,10.420117
10.659648,11.826491
9.663476,13.317579
8.747851,14.889215
7.908381,16.537004
7.140537,18.256421
6.439745,20.042889
5.801453,21.891857
4.694597,25.759521
3.785891,29.825336
3.044204,34.058169
2.441849,38.430334
1.954721,42.917727
1.562189,47.499714
1.246833,52.158878
0.994115,56.880680
58.589164,0.007292
53.653808,0.035562
48.773274,0.118654
43.996840,0.305845
41.665893,0.456712
39.383212,0.655843
37.156071,0.910515
34.991221,1.227478
32.894699,1.612768
30.871694,2.071577
28.926474,2.608169
27.062346,3.225854
25.281670,3.926990
23.585890,4.713024
21.975603,5.584550
20.450631,6.541391
19.010111,7.582683
17.652582,8.706967
16.376082,9.912280
15.178233,11.196244
14.056326,12.556149
13.007395,13.989031
12.028291,15.491740
11.115740,17.061002
10.266398,18.693473
9.476895,20.385783
8.743878,22.134578
8.064039,23.936552
6.851050,27.687189
5.813269,31.613033
4.927951,35.691342
4.174498,39.901514
3.534513,44.225155
2.991757,48.646025
2.532025,53.149918
2.142982,57.724501
78.451420,0.000000
73.502854,0.000014
68.554983,0.000723
65.588533,0.003422
63.613606,0.007927
60.659182,0.022652
58.698040,0.040942
55.775827,0.087876
53.845281,0.136763
51.932797,0.203711
49.105704,0.345766
47.253894,0.473388
44.534050,0.722692
42.763998,0.932073
40.180735,1.317958
38.509991,1.626645
36.086083,2.171886
34.144922,2.705015
32.277809,3.312192
30.486237,3.994910
28.770999,4.753962
27.132250,5.589503
25.569584,6.501127
24.082105,7.487939
22.668500,8.548624
21.327107,9.681521
20.055979,10.884683
18.852943,12.155937
17.715652,13.492936
16.641631,14.893206
15.628322,16.354187
14.673115,17.873270
13.773379,19.447824
12.926489,21.075224
12.129849,22.752874
11.380904,24.478219
10.677160,26.248765
9.395650,29.915835
8.266890,33.735656
7.273863,37.691209
6.401033,41.766959
5.634348,45.948854
4.961191,50.224278
4.370298,54.581965
3.851662,59.011909
46.266958,2.109929
44.334418,2.630075
42.469465,3.217807
38.943269,4.596983
35.685589,6.244674
32.687813,8.152270
29.937507,10.307335
28.650613,11.473127
27.419959,12.695158
26.243534,13.971419
25.119311,15.299882
24.045262,16.678518
23.019371,18.105313
22.039654,19.578282
21.104161,21.095474
20.210987,22.654986
19.358279,24.254963
18.544239,25.893609
17.767128,27.569184
16.317040,31.024467
14.995331,34.608130
13.790315,38.308485
12.691276,42.114817
11.688431,46.017343
10.772874,50.007158
9.936518,54.076173
237.961379,0.000000
227.961873,0.000000
222.962121,0.000000
217.962368,0.000000
212.962615,0.000000
207.962863,0.000000
197.963357,0.000000
192.963605,0.000000
187.963852,0.000000
182.964099,0.000000
177.964347,0.000000
172.964594,0.000000
167.964842,0.000000
162.965089,0.000000
157.965336,0.000000
152.965584,0.000000
147.965831,0.000000
142.966078,0.000000
137.966326,0.000000
132.966573,0.000000
127.966820,0.000000
117.967315,0.000000
112.967563,0.000000
107.967810,0.000000
102.968057,0.000000
97.968305,0.000000
92.968552,0.000000
87.968799,0.000000
82.969047,0.000000
77.969294,0.000000
72.969541,0.000000
67.969789,0.000000
62.970036,0.000000
57.970283,0.000000
52.970531,0.000000
47.970778,0.000000
42.971026,0.000000
37.971273,0.000000
35.471397,0.000000
32.971521,0.000001
30.471648,0.000004
27.971779,0.000011
25.471923,0.000031
22.972100,0.000085
20.472359,0.000220
17.972807,0.000545
15.473679,0.001293
12.975452,0.002942
10.479056,0.006423
7.986224,0.013466
5.500020,0.027139
3.025621,0.052617
0.571351,0.098223
-1.850048,0.176700
-6.512896,0.513605
-10.724693,1.301561
-12.553315,1.972815
-14.128030,2.897976
-15.395882,4.130001
-16.309208,5.716550
-16.831643,7.693992
-16.943792,10.081720
-16.647578,12.877810
-15.968321,16.056943
-14.953993,19.571148
-13.671571,23.353446
-12.200971,27.323922
-10.627487,31.397282
-9.033926,35.490720
-7.493620,39.530902
-6.065247,43.459151
-4.789978,47.234297
-2.775273,54.248755
-1.458057,60.565723
-0.695172,66.328361
-0.301133,71.722152
-0.118683,76.904355
-0.042626,81.980165
-0.013976,87.008567
-0.004191,92.018105
-0.001151,97.020897
-0.000290,102.021511
-0.000067,107.021486
-0.000014,112.021292
-0.000003,117.021056
-0.000001,122.020811
-0.000000,127.020564
-0.000000,132.020317
-0.000000,137.020070
-0.000000,142.019822
-0.000000,147.019575
-0.000000,152.019327
-0.000000,157.019080
-0.000000,162.018833
-0.000000,167.018585
0.000000,172.018338
0.000000,177.018091
0.000000,182.017843
0.000000,187.017596
0.000000,192.017349
0.000000,197.017101
0.000000,202.016854
0.000000,207.016606
0.000000,212.016359
0.000000,217.016112
0.000000,222.015864
0.000000,227.015617
0.000000,232.015370
0.000000,237.015122
0.000000,247.014628
0.000000,252.014380
0.000000,262.013886
0.000000,272.013391
0.000000,282.012896
0.000000,287.012649
0.000000,302.011907
0.000000,307.011659
0.000000,312.011412
0.000000,317.011165
0.000000,322.010917
123.025242,0.000000
93.031791,0.000006
83.034030,0.000064
78.035242,0.000185
68.038528,0.001290
63.041462,0.003134
58.046643,0.007225
53.056341,0.015832
48.074651,0.033052
43.108549,0.065860
38.169269,0.125489
33.273929,0.229058
30.850110,0.304694
28.447204,0.401243
26.069711,0.523204
23.722742,0.675690
21.412027,0.864430
19.143886,1.095744
16.925190,1.376503
14.763288,1.714056
12.665911,2.116134
10.641051,2.590728
8.696813,3.145945
6.841253,3.789840
5.082194,4.530235
3.427033,5.374529
1.882549,6.329500
0.454713,7.401119
-0.851490,8.594370
-2.032223,9.913092
-3.084922,11.359847
-4.008401,12.935823
-4.802910,14.640770
-5.470156,16.472978
-6.013287,18.429302
-6.436829,20.505215
-6.746584,22.694914
-6.949503,24.991451
-7.053514,27.386894
-7.067348,29.872515
-7.000329,32.438988
-6.862171,35.076602
-6.662768,37.775459
-6.411993,40.525689
-6.119511,43.317626
-5.794606,46.141985
-5.446038,48.990008
-5.081921,51.853580
-4.335716,57.598694
-3.605090,63.328230
-2.925599,69.006630
-2.319859,74.611280
-1.799201,80.130848
-1.365948,85.563010
-1.015892,90.911975
-0.740646,96.186132
-0.529649,101.396038
-0.371730,106.552866
-0.256188,111.667318
-0.048642,131.870502
-0.019232,141.897731
-0.002515,161.910086
-0.000837,171.909584
-0.000079,191.905979
-0.000006,211.901690
88.102366,0.005437
68.165405,0.060743
58.277088,0.168560
53.379633,0.269171
48.530926,0.418531
43.748673,0.634344
39.054439,0.938178
34.473563,1.355368
30.034739,1.914611
27.878297,2.257202
25.769240,2.647178
23.711692,3.088664
21.709781,3.585786
19.767585,4.142623
17.889079,4.763151
16.078083,5.451189
14.338204,6.210342
12.672781,7.043953
11.084842,7.955047
9.577045,8.946284
8.151645,10.019917
6.810449,11.177755
5.554792,12.421131
4.385508,13.750880
3.302919,15.167325
2.306826,16.670265
1.396510,18.258982
0.570744,19.932249
-0.172193,21.688346
-0.834487,23.525085
-1.418761,25.439845
-1.928032,27.429607
-2.365675,29.490998
-2.735368,31.620338
-3.041049,33.813690
-3.286860,36.066913
-3.477094,38.375712
-3.616147,40.735692
-3.708460,43.142412
-3.758478,45.591428
-3.770594,48.078345
-3.749118,50.598855
-3.698227,53.148779
-3.524085,58.320987
-3.277888,63.565251
-2.985652,68.855554
-2.669308,74.169964
-2.346601,79.490739
-2.031221,84.804186
-1.733126,90.100347
-1.458981,95.372558
-1.212675,100.616931
-0.808435,111.017305
-0.515679,121.306194
-0.315805,131.502202
-0.186201,141.627939
-0.105954,151.704320
68.473394,0.301284
58.811639,0.633976
44.867174,1.681181
40.436991,2.248222
36.150335,2.958789
34.067673,3.374739
32.029114,3.834792
30.037366,4.341656
28.095078,4.897980
26.204817,5.506330
24.369038,6.169163
22.590063,6.888800
20.870058,7.667407
19.211006,8.506967
17.614692,9.409264
16.082678,10.375862
14.616290,11.408087
13.216606,12.507014
11.884438,13.673458
10.620331,14.907963
9.424554,16.210798
8.297099,17.581954
7.237680,19.021147
6.245741,20.527819
5.320460,22.101150
4.460760,23.740062
3.665322,25.443236
2.932597,27.209123
2.260827,29.035965
1.648060,30.921809
1.092171,32.864532
0.590884,34.861857
0.141793,36.911378
-0.257616,39.010581
-0.609940,41.156869
-0.917841,43.347579
-1.184023,45.580009
-1.602114,50.159142
-1.885877,54.872603
-2.056394,59.699309
-2.133679,64.619247
-2.136285,69.613866
-2.081020,74.666354
-1.982777,79.761821
-1.854447,84.887375
-1.706926,90.032119
-1.388421,100.345072
-1.078552,110.649387
-0.805690,120.916696
-0.581555,131.135279
-0.407061,141.304220
-0.183801,161.516375
-0.119060,171.575562
238.116469,0.000000
233.120088,0.000000
228.123707,0.000000
223.127326,0.000000
218.130945,0.000000
208.138183,0.000000
198.145420,0.000000
188.152659,0.000001
183.156279,0.000002
173.163524,0.000009
168.167155,0.000021
163.170798,0.000046
143.185985,0.000757
138.190261,0.001414
123.207534,0.007830
118.216486,0.013163
108.245231,0.034670
103.268604,0.054425
98.301459,0.083661
93.347456,0.126039
88.411289,0.186253
83.498836,0.270181
78.617301,0.385027
73.775312,0.539419
68.982980,0.743468
64.251899,1.008768
59.595074,1.348325
55.026778,1.776409
50.562319,2.308332
46.217754,2.960148
42.009510,3.748285
37.953977,4.689133
34.067053,5.798590
30.363680,7.091598
26.857392,8.581692
23.559898,10.280578
20.480712,12.197774
17.626871,14.340313
15.002720,16.712544
12.609812,19.316017
10.446888,22.149474
8.509964,25.208932
6.792502,28.487850
5.285652,31.977381
3.978563,35.666674
2.858732,39.543223
1.912379,43.593251
1.124834,47.802088
0.480918,52.154553
-0.034705,56.635311
-0.437198,61.229199
-0.741267,65.921511
-0.960926,70.698233
-1.109302,75.546238
-1.198500,80.453421
-1.239507,85.408796
-1.242143,90.402541
-1.215050,95.426014
-1.165717,100.471729
-1.100522,105.533305
-1.024808,110.605400
-0.942964,115.683625
-0.858517,120.764453
-0.774234,125.845117
-0.692216,130.923516
-0.613999,135.998115
-0.540640,141.067855
-0.472805,146.132071
-0.410846,151.190411
-0.354863,156.242775
-0.304769,161.289250
-0.260338,166.330062
-0.221246,171.365536
-0.187104,176.396058
-0.157491,181.422052
-0.131971,186.443954
-0.110110,191.462195
-0.091491,196.477196
-0.075717,201.489351
-0.062421,206.499028
-0.051270,211.506561
-0.034220,221.516372
-0.027815,226.519158
-0.022536,231.520819
-0.014654,241.521462
-0.011764,246.520734
-0.009417,251.519462
-0.005984,261.515658
-0.004751,266.513272
-0.003762,271.510641
-0.002972,276.507813
-0.002342,281.504824
-0.001841,286.501706
-0.001444,291.498484
-0.001130,296.495179
-0.000535,311.484918
60.394761,2.088799
35.764222,7.432213
32.207133,8.870783
28.836194,10.495503
25.659415,12.314383
22.682973,14.333600
21.271272,15.419728
19.911070,16.557357
18.602572,17.746688
17.345849,18.987795
16.140844,20.280619
14.987372,21.624976
13.885120,23.020554
12.833656,24.466919
11.832427,25.963520
10.880768,27.509690
9.977906,29.104658
9.122967,30.747549
8.314980,32.437391
7.552887,34.173127
6.835548,35.953618
6.161751,37.777650
5.530219,39.643947
4.939615,41.551173
4.388556,43.497944
3.875614,45.482832
3.399331,47.504378
2.958221,49.561097
2.175492,53.774027
1.515306,58.109501
0.965583,62.555436
0.514474,67.099986
0.150532,71.731703
-0.137149,76.439681
-0.358828,81.213661
-0.524034,86.044115
-0.641509,90.922298
-0.719186,95.840281
-0.764173,100.790953
-0.780495,110.765948
-0.648061,130.881018
-0.452273,151.059442
-0.216367,181.269302
93.863071,0.524307
37.659775,9.253625
30.982858,12.566341
23.647157,17.717681
22.318802,18.886735
19.801809,21.364558
18.612968,22.673126
17.470273,24.027838
16.373390,25.428364
14.315292,28.365082
11.558542,33.100557
8.467473,39.999122
7.155707,43.682172
5.988464,47.509745
4.956585,51.472682
4.050581,55.561496
2.577525,64.078072
1.991204,68.486568
-0.453929,130.974049
-0.440547,140.977064
358.103744,0.000000
353.110732,0.000000
348.117720,0.000000
343.124709,0.000000
338.131697,0.000000
333.138685,0.000000
328.145674,0.000000
323.152662,0.000000
318.159650,0.000000
313.166639,0.000000
308.173627,0.000000
303.180615,0.000000
298.187604,0.000000
293.194592,0.000000
288.201580,0.000000
283.208569,0.000000
278.215557,0.000000
273.222546,0.000000
268.229534,0.000000
258.243511,0.000000
248.257488,0.000000
243.264477,0.000001
238.271466,0.000002
233.278457,0.000005
228.285451,0.000011
223.292451,0.000022
218.299461,0.000044
213.306491,0.000086
208.313556,0.000162
203.320678,0.000296
198.327899,0.000529
193.335279,0.000920
188.342912,0.001565
